DrugBank ID,SMILES,node_idx
DB01338,[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)N1CC[N+](C)(C)CC1)N1CC[N+](C)(C)CC1,1483
DB00509,N[C@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O,1484
DB02803,OC[C@@H](O)CC1=CC=CC=C1,1485
DB08848,OC(=O)C1=CCCNC1,1486
DB08507,[H][C@](CC(C)C)(N(CC1=CC=CC=C1)[P@](C)(=O)C1=CC=CC=C1)C(=O)NO,1487
DB01167,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,1488
DB07660,[H][C@@](CCCN)(NC(=O)[C@]1([H])CCCN1C(=O)[C@@]([H])(CC1=CC=CC=C1)NC(C)=O)B(O)O,1489
DB01208,C[C@H]1CN(C[C@@H](C)N1)C1=C(F)C(N)=C2C(=O)C(=CN(C3CC3)C2=C1F)C(O)=O,1490
DB08756,[H][C@](C)(N)[C@@]1([H])CC[C@@]([H])(CC1)C(=O)NC1=CC=NC=C1,1491
DB08867,CN(C)C1=CC=C(C=C1)[C@H]1C[C@@]2(C)[C@@H](CC[C@]2(O)C(C)=O)[C@@H]2CCC3=CC(=O)CCC3=C12,1492
DB09028,O=C1C=CC=C2[C@H]3CNC[C@H](C3)CN12,1493
DB07941,CNC(=O)C1=CC=C(C)C(=C1)N1C(C)=CC(OCC2=C(F)C=C(F)C=C2)=C(Br)C1=O,1494
DB03766,CCC(O)=O,1495
DB08596,[H][C@]1(O)C[C@@]([H])(O[C@]1([H])CN1CCCCC1)N1C=C(C)C(=O)NC1=O,1496
DB07263,[H][C@](CC1=CC(Br)=C(C=C1)C(F)(F)P(O)(O)=O)(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,1497
DB01698,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,1498
DB02209,CC1=NC=C(COP(O)(O)=O)C(CO)=C1O,1499
DB03486,[H][C@]1(COP(O)(=O)CP(O)(O)=O)O[C@@]([H])(N2C=NC3=C2NC(=N)N=C3O)[C@]([H])(O)[C@]1([H])O,1500
DB01132,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,1501
DB04681,CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,1502
DB07632,NS(=O)(=O)C1=NN=C(S1)C1=CC=CC=C1Cl,1503
DB07330,CCCN1CCC(CC1)C1=NC2=C(N1)C(=CC=C2)C(N)=O,1504
DB00606,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C1CC2CC1C=C2,1505
DB07621,NCC1=CC=C(O1)C1=CC=CN=C1,1506
DB00269,COC1=CC=C(C=C1)C(Cl)=C(C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1,1507
DB00239,ClC1=CC(Cl)=C(CO\N=C(/CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C=C1,1508
DB00762,CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=C(OC(=O)N3CCC(CC3)N3CCCCC3)C=C12,1509
DB01031,NC(=O)OC1(CCCCC1)C#C,1510
DB08293,OC1=CC(O)=C2C(CC(=O)CCC\C=C\CCOC2=O)=C1Cl,1511
DB00991,OC(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1,1512
DB04432,CC1=C(F)C(OC2=CC(=CC=C2)C(N)=N)=[NH+]C(OC2=CC=CC(=C2)C(N)=N)=C1F,1513
DB03575,C1CCN(CC1)C1(CCCCC1)C1=CC=CC=C1,1514
DB03707,CCS\C(N)=N\C1=CC=CC=C1,1515
DB04216,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1,1516
DB01429,CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C1=CC=CC=C1,1517
DB03023,CC(C)(C)N1[NH+]=C(C2=C1N=CN=C2N)C1=CC=C(Cl)C=C1,1518
DB00530,COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2,1519
DB07878,C\C=C\C[C@]([H])(C(C)=O)N1N=NC(=C1)[C@](C)(C(C)C)NC(=O)C1=CC=CC=C1,1520
DB02142,CC1=NC=C(COP(O)(O)=O)C(CN)=C1O,1521
DB03769,[H][C@@](O)(CN1C=NC2=C(N)N=CN=C12)[C@@]([H])(O)C(O)=O,1522
DB07609,CN(C)CC1=CC=C(O1)C1=CC=CN=C1,1523
DB07489,[H]N([H])C1=C(SC(N([H])C2=CC(Cl)=CC=C2)=[N+]1[H])C(=O)C1=CC=C(F)C=C1,1524
DB04518,CC1=NC(C)=C(S1)C1=NC(NC2=CC=CC(O)=C2)=NC=C1,1525
DB07299,[H][C@@](CCCNC(N)N)(NC(=O)[C@@]([H])(NC(=O)CCC(C)C)C(C)C)C(=O)C1=NC=CS1,1526
DB07128,CCCCNC1=CC(C)=NC2=NC(NC3=CC(Cl)=CC=C3C)=NN12,1527
DB07717,[H][C@]1(O)CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12CCOCC1=CC(F)=CC(F)=C1,1528
DB03345,OCCS,1529
DB03577,[H][C@](NCC1=CC=CC=C1)(C1=CC=CC=C1)P(O)(O)=O,1530
DB04867,OC(=O)CN1C(=CC2=CC=CC=C12)C(=O)NC1=NC(=CS1)C1=CC=CC=C1Cl,1531
DB00316,CC(=O)NC1=CC=C(O)C=C1,1532
DB08198,[H][C@@]1(NC(=S)N(C)C(C)=C1C(=O)C1=CC=CC=C1)C1=CC(O)=CC=C1,1533
DB02448,CCCCCCCCCCCCC(O)=O,1534
DB08436,CCCCN1C(CC2=CC3=C(OCO3)C=C2)=NC2=C(N)N=CN=C12,1535
DB06803,OC1=C(C=C(Cl)C=C1)C(=O)NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,1536
DB06976,[H][C@]1(CCCN1)C1=CC(NC(=O)NC2=CC=CC3=C2[C@]2([H])CCCN2C3=O)=NN1,1537
DB00943,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,1538
DB01805,[H][C@](N)(COP(O)(=O)OC(C)C)C(O)=O,1539
DB04574,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(OS(O)(=O)=O)=C4)[C@@H]1CCC2=O,1540
DB04324,[H][C@]1(CC=C(C)C)O[C@]1(C)[C@@]1(O)[C@]([H])(OC)C(=O)CC[C@@]1(C)O,1541
DB01737,[H][C@@](CC1=CC=CC(=C1)C(N)=N)(NC(=O)CNS(=O)(=O)C1=CC=C(C)C=C1)C(=O)OC,1542
DB01577,CN[C@@H](C)CC1=CC=CC=C1,1543
DB01466,[H][C@@]12OC3=C(OCC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,1544
DB01357,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC)C=C3,1545
DB00148,CN(CC(O)=O)C(N)=N,1546
DB03740,[H][C@]1(O)O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])N=C(C)O,1547
DB06917,FC1=CC=C(C=C1)C(=O)C1=CC=NC=C1,1548
DB03910,NC(=N)SCCC1=CC(CCSC(N)=N)=CC=C1,1549
DB08435,[H][C@]1(C\C=C\CCCC(O)=O)C=CC(=O)\C1=C/C=C/CCCCC,1550
DB07400,[H][C@](CC1=CC=CC=C1)(NC(=O)OCC)C(=O)N1CCC[C@@]1([H])C(=O)NNCCCCN,1551
DB02486,OCCSSCCO,1552
DB02594,NC1=NC(=O)N(C=C1)[C@H]1C[C@H](O)[C@@H](CO)O1,1553
DB07362,CN1N=CC2=C1C(NCCC1=CN=C(NC(=O)NC3=CC=CC(=C3)C(F)(F)F)S1)=NC=N2,1554
DB08208,OCCONC(=O)C1=CC=C(F)C(F)=C1NC1=CC=C(C=C1F)C#C,1555
DB04090,CC1=C(N2CC2)C(=O)C(CO)=C(N2CC2)C1=O,1556
DB01791,COC1=CC=C(C=C1OC1CCCC1)C(=O)NC1=C(Cl)C=NC=C1Cl,1557
DB03187,[H][C@](CCCCC(O)=O)(CCSCN)SSCCO,1558
DB04585,N[C@@H](CC\C=C\[B-](O)(O)O)C(O)=O,1559
DB06857,CC1=CC(I)=C(O)C(=C1)C(=O)NC1=CC(Cl)=C(C=C1)C(N)=N,1560
DB08157,CCOC(=O)CCC1=CC=C(C=C1)S(N)(=O)=O,1561
DB08437,[H][C@](N)(CC1=CC=C(OC)C=C1)C(=O)N[C@]1([H])[C@@]([H])(CO)O[C@@]([H])(N2C=NC3=C(N=CN=C23)N(C)C)[C@]1([H])O,1562
DB00924,CN(C)CCC=C1C2=CC=CC=C2C=CC2=CC=CC=C12,1563
DB05412,[H][C@]1(C)CN(C(=O)C2=C(Cl)C=C3N(C)C=C(C(=O)C(=O)N(C)C)C3=C2)[C@]([H])(C)CN1CC1=CC=C(F)C=C1,1564
DB03495,[H][C@]1(C)O[C@]([H])(O[C@]2([H])[C@@]([H])(CO)O[C@]([H])(OC[C@@]3([H])O[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)[C@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])N[C@@]1([H])C=C(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O,1565
DB01054,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC,1566
DB03551,[H]N1C=C(C[N+]2([H])C[C@H](O)[C@@H](CO)C2)C2N=CN([H])C(=O)C12,1567
DB03088,OC(=O)[C@@H]1CCC(=O)N1,1568
DB03428,COC1=CC=C2NC(=O)\C(=C/C3=CN=CN3)C2=C1,1569
DB00531,ClCCN(CCCl)P1(=O)NCCCO1,1570
DB02449,[H][C@@](CC1=CNC2=CC=CC=C12)(NS(=O)(=O)C1=CC=C(C=C1)N1CCC(CC1)C1=CC=CC=C1)C(O)=O,1571
DB00834,[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@H](C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H],1572
DB07633,[H][C@@]1(O)C[C@@]([H])(O[C@]2([H])O[C@@]([H])(C)[C@@]([H])(O)[C@@]([H])(O)[C@]2([H])O)[C@]([H])(OCCCCCCCC)O[C@]1([H])CO,1573
DB06441,CSCCNC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)C(Cl)(Cl)P(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC(SCCC(F)(F)F)=N1,1574
DB07675,[H][C@@](CC1=CC=C(OCCN2C3=C(OC4=C2C=CC=C4)C=CC=C3)C=C1)(OCC)C(O)=O,1575
DB03693,NCCNS(=O)(=O)C1=CC=C(Cl)C2=C1C=NC=C2,1576
DB04337,C[N+]#[C-],1577
DB02377,NC1=NC(=O)C2=C(N1)N=CN2,1578
DB07528,CC1=C(C2=CC3=C(C=C2)N=C(N)N=C3)C(=O)N(C=C1)C1=CC(=CC=C1)C(F)(F)F,1579
DB08445,[H][C@]1(N)CN(C[C@]1([H])C1=C(F)C=C(F)C(F)=C1)C1=CC(=NC=N1)C1=CC=C(OC)N=C1,1580
DB00976,[H][C@@]12[C@@H](C)C(=O)[C@H](C)C[C@@](C)(OC)[C@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@H](C)C(=O)[C@@H](C)C(=O)O[C@H](CC)[C@@]1(C)OC(=O)N2CCCCN1C=NC(=C1)C1=CC=CN=C1,1581
DB05294,COC1=C(OCC2CCN(C)CC2)C=C2N=CN=C(NC3=C(F)C=C(Br)C=C3)C2=C1,1582
DB08750,NCC1=CC=C(C=C1)C(=O)N1CCC2(CC1)NC1=CC=CC(F)=C1C(N)=N2,1583
DB00115,[C@H]1([C@@H]2[C@H]([C@@H](N3C4=CC(=C(C)C=C4[N+]([Co-3]456(N7C8=C(C9=[N+]4C(C([C@@H]9CCC(N)=O)(C)C)=CC4=[N+]5C(=C(C5=[N+]6[C@@]([C@]7([C@@H]([C@@]8(C)CCC(=O)NC[C@@]([H])(C)OP([O-])(=O)O2)CC(N)=O)[H])([C@@]([C@@H]5CCC(N)=O)(C)CC(N)=O)C)C)[C@@]([C@@H]4CCC(N)=O)(C)CC(N)=O)C)C#N)=C3)C)O1)O)CO,1584
DB07934,[H][C@](CCNC1=CC=[NH+]C=C1)(NC(=O)CNS(=O)(=O)C1CCCCC1)C(=O)N1CCCCC1,1585
DB04453,[H][C@]1(C)O[C@]([H])(O[C@]2([H])[C@@]([H])(CO)O[C@]([H])(O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])N[C@@]1([H])C=C(CO)[C@@]([H])(O[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(O[C@@]3([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O,1586
DB06203,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,1587
DB07514,CC1=C(C(=O)N(C=C1)C1=CC=C2C(NCC2(C)C)=C1)C1=CC2=CN=C(N)N=C2C=C1,1588
DB03635,CCS(O)(=O)=O,1589
DB00210,COC1=C(C=C(C=C1)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O)C12CC3CC(CC(C3)C1)C2,1590
DB05492,CC1=CC(=C(NCCCN)C=C1)[N+]([O-])=O,1591
DB02465,[H]\C(CCCCC)=C(/[H])C\C([H])=C(\[H])C\C([H])=C(\[H])C\C([H])=C(\[H])CCCC[P@](F)(=O)OC,1592
DB00865,C[C@@H](CC1=CC=CC=C1)N(C)CC1=CC=CC=C1,1593
DB08273,OC1=C(C=C(CC(=O)NCCCCCC([O-])=O)C=C1I)[N+]([O-])=O,1594
DB01996,CC1=CC=CN=C1,1595
DB00332,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(CO)C1=CC=CC=C1)[N+]2(C)C(C)C,1596
DB07580,[H][C@@]1(CO[C@](C)(OC1)C(O)=O)OC(=O)N1CCN(CC1)C(=O)O[C@@]1([H])CO[C@](C)(OC1)C(O)=O,1597
DB03245,[H][C@](O)(C(O)=NCCC(O)=NCCSC(=O)CCCN(=O)=O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP(O)(O)=O,1598
DB07310,[H][C@@](C)(NC1=NC(=O)[C@](C)(S1)C(F)(F)F)C1=C(F)C=CC=C1,1599
DB08617,[H][C@](N)(CC1=CC=C(CC(F)(F)F)C=C1)C(O)=O,1600
DB00384,NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1,1601
DB00631,[H][C@]1(F)[C@H](O)[C@@H](CO)O[C@H]1N1C=NC2=C(N)N=C(Cl)N=C12,1602
DB01165,CC1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1,1603
DB08011,O\N=C1\C(=O)N(CC2=C3OCOCC3=CC(F)=C2)C2=CC=C(F)C=C12,1604
DB03891,[H][C@@](CC(C)C)(N=C(O)OCC1=CC=CC=C1)C(O)=NNC(O)=NN=C(O)[C@]([H])(CC(C)C)N=C(O)OCC1=CC=CC=C1,1605
DB02681,[O-][V](=O)[O+]([V](=O)O[V](=O)(=O)O[V](=O)(=O)[O+]([V]([O-])=O)[V](=O)(=O)=O)[V](=O)(=O)=O,1606
DB03158,O[C@H]1[C@@H](O)[C@@H](OP(O)(O)=O)[C@H](O)[C@@H](O)[C@@H]1OP(O)(O)=O,1607
DB07768,[H][C@@]1(O)CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,1608
DB07793,[H][C@@]1(Cl)SC2=NC(=CC2=C1)C(=O)N[C@@]1([H])CC2=C(C=CC=C2)N(CC(N)=O)C1=O,1609
DB07658,[H][C@@](CCCCN)(NC(=O)[C@]1([H])CCCN1C(=O)[C@@]([H])(CC1=CC=CC=C1)NC(C)=O)B(O)O,1610
DB03980,NC1=NC(=CC=N1)C1=C(N=CN1CC1CC1)C1=CC=C(F)C=C1,1611
DB03781,[H][C@](C)(OC1=CC=C(OC2=CC=C(Cl)C=C2Cl)C=C1)C(O)=O,1612
DB01621,CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCC(CCO)CC2)C=C1,1613
DB08642,[H][C@]1(CN(C)C2=CC(OC)=C(OC)C(OC)=C2)CCC2=C(C1)C(N)=N[C@]([H])(N)N2,1614
DB02303,[H][C@]1(I)CN=C(O)N=C1O,1615
DB08047,OC1=CC(O)=C(C=C1)C1=NN(CC=C)C2=C1C=CC=C2C(F)(F)F,1616
DB01983,N[C@@H](CCCC[B-](O)(O)O)C(O)=O,1617
DB02281,[H][C@]1(CO)O[C@@]([H])(C2=C3N=CN=C(N)C3=NN2)[C@]([H])(O)[C@]1([H])O,1618
DB00588,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,1619
DB07371,CC1=C2C=CC=CC2=C(CCC(O)=O)C2=C1C=CC=C2,1620
DB08493,[H][C@@](CC(C)C)(CC(O)=O)C(=O)N[C@@]1([H])CC2=CN(CCCCCCNC1=O)C1=C2C=CC=C1,1621
DB03064,CCCCCCCCCCC1=C(O)C(=O)NC1=O,1622
DB07921,FC1=CC=C(C=C1)S(=O)(=O)NCC(=O)N=O,1623
DB02062,[H][C@@](C)(N)[P@](O)(=O)C[C@@]([H])(CC1=CC=C(C=C1)C1=CC=CC=C1)C(=O)N[C@@]([H])(C)C(O)=O,1624
DB02347,CC(C)(C)C1=C(C[C@H](N)C(O)=O)C(OCP(O)(O)=O)=NO1,1625
DB01015,CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1,1626
DB02684,[H][C@](N)(CS)C(O)=NS(=O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,1627
DB03706,[H][C@](CO)(COC1=CC=C(C=C1)N(=O)=O)SC[C@]([H])(N=C(O)CC[C@]([H])(N)C(O)=O)C(O)=NCC(O)=O,1628
DB07419,C[C@](O)(COC1=CC=C(Cl)C(F)=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F,1629
DB03179,[H]\C(=C(\[H])C1=CC(OC)=C(O)C(OC)=C1)C(=O)SCCN=C(O)CCN=C(O)C1(O)[C@]([H])(OP(O)(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])(N3C=NC4=C(N)N=CN=C34)[C@@]([H])(O)[C@]2([H])OP(O)(O)=O)C1(C)C,1630
DB04676,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCCCC[C@H](N)C(O)=O,1631
DB08065,N1C=CC(=N1)C1=NC2=CC=CC=C2N1,1632
DB02964,[H][C@]1(CO)O[C@@]2(N=C(S)N=C2O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,1633
DB00467,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N=C12)N1CCNCC1,1634
DB01594,OC1N=C(C2=CC=CC=C2F)C2=C(C=CC(Cl)=C2)N(CCC#N)C1=O,1635
DB07212,CC1=C(O)C=CC=C1C(=O)NC1=C2C=C(C=CC2=CC=C1)C(N)=N,1636
DB04462,[H]N1N=C2C(=N1)C(Br)=C(Br)C(Br)=C2Br,1637
DB01017,[H][C@@]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2,1638
DB02078,COCCOCCOCCOC,1639
DB07254,CS(=O)(=O)NC1=CC(NC2=NC(NC3=C(Cl)C=CC4=C3OCO4)=CC=N2)=CC=C1,1640
DB02353,[H][C@]1(O)O[C@]([H])(CO)[C@@]([H])(O[C@]2([H])OC(=C[C@]([H])(O)[C@@]2([H])OS([O-])(=O)=O)C([O-])=O)[C@]([H])(O)[C@@]1([H])NS([O-])(=O)=O,1641
DB04463,CC(C)(C)N1N=C(C2=C(N)N=CN=C12)C1=CC=CC(O)=C1,1642
DB00283,CN1CCC[C@@H]1CCO[C@](C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,1643
DB08175,COC(C)(C)CCC[C@@](C)([H])C\C=C\C(\C)=C\C(O)=O,1644
DB02058,OC1=NC2=CC=CC=C2C1CC1=CC=C(C=C1)N1CCN(CC1)C=O,1645
DB01103,CCN(CC)CCCC(C)NC1=C2C=C(OC)C=CC2=NC2=C1C=CC(Cl)=C2,1646
DB01268,CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,1647
DB07383,[H][C@@](CC1=CC=CC=C1)(NC(C)=O)C(O)(O)C(F)(F)F,1648
DB07005,[H][C@@](N)(CC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(=O)NCC1=CC=C(C=C1)C(N)=[NH2+],1649
DB07281,NC1=NC=CC=C1NCC1=CC=CC=C1,1650
DB03374,[H][C@](N)(CC1=CC(I)=C(O)C(I)=C1)C(O)=O,1651
DB03880,[H][C@@](CC1=CC=CC=C1)(NC(=O)[C@]([H])(CC(C)C)[C@]([H])(CSC1=CC=CS1)C(=O)NO)C(=O)NC,1652
DB03801,N[C@@H](CCCCNC(O)=O)C(O)=O,1653
DB08932,CCCNS(=O)(=O)NC1=C(C(OCCOC2=NC=C(Br)C=N2)=NC=N1)C1=CC=C(Br)C=C1,1654
DB07021,[H][C@]1(N)CN2C(C[C@]1([H])C1=CC(F)=C(F)C=C1F)=NC1=C2C=CN=C1,1655
DB04080,OC(=O)C(C(O)=O)C1=CC=CC=C1,1656
DB04426,[H][C@]1(CO)O[C@@]([H])(OC)[C@]([H])(NC(C)=O)[C@@]([H])(O)[C@]1([H])O,1657
DB00429,OCC([NH3+])(CO)CO.CCCCC[C@@](O)(C)\C=C\[C@H]1[C@@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(=O)[O-],1658
DB00771,C[N@@+]12CC[C@@H](CC1)C(C2)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,1659
DB07104,NCCCC(=O)NC1=CC=C(OCC2=CC=CC=C2)C=C1,1660
DB02774,OCCCO,1661
DB01158,CC[N+](C)(C)CC1=CC=CC=C1Br,1662
DB01576,C[C@H](N)CC1=CC=CC=C1,1663
DB03800,O[C@H]1C[C@@H](O[C@@H]1COP(O)(O)=O)N1C=CC(=O)NC1=O,1664
DB08882,CC#CCN1C(=NC2=C1C(=O)N(CC1=NC3=C(C=CC=C3)C(C)=N1)C(=O)N2C)N1CCC[C@@H](N)C1,1665
DB00812,CCCCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,1666
DB08513,CC1=CC(NC2=NC(NC3=CC=C(CC(O)=O)C=C3)=NC=C2C(N)=O)=CC=C1,1667
DB01665,NC1N=C2C=CC=CC2=N1,1668
DB08599,[H][C@](C)(NS(=O)(=O)C1=CC=C(OC)C=C1)C(O)=O,1669
DB00358,OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F,1670
DB08202,CN1CCN(CC1)NC(=S)NC1=CC=C(C=C1)S(N)(=O)=O,1671
DB08497,[H][C@@](OC(C)=O)(C(=O)NC1=CC=CC2=C1C(=O)C(=O)NC2=O)C1=CC=CC=C1,1672
DB08080,[H][C@]1(CSC(=O)N1)[C@@]1(O)C[C@@]2([H])C[C@@]([H])(CC[C@]([H])(C)\C=C/CC\C(C)=C/C(=O)O2)O1,1673
DB04608,OC1=CC2=C(NC3=CC(=C4C(=O)NC(=O)C4=C23)C2=CC=CC=C2)C=C1,1674
DB05475,N[C@H](CCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O)C(O)=O,1675
DB07870,[H][C@](C)(OC1=CC=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C=C1)C(O)=O,1676
DB04770,[H][C@@](CC)(CO)NC1=NC2=C(N=CN2C(C)C)C(OCC2=CC=CC=C2)=N1,1677
DB08910,NC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O,1678
DB07949,OC(=O)CO\N=C1/C2=CC=CCC2=N/C/1=C1\C(=O)N=C2CC=CC=C12,1679
DB00323,CC1=CC=C(C=C1)C(=O)C1=CC(=C(O)C(O)=C1)[N+]([O-])=O,1680
DB03975,OC(=O)C1=CC=C([Hg])C=C1,1681
DB01591,O=C(O[C@H]1CN2CCC1CC2)N1CCC2=CC=CC=C2[C@@H]1C1=CC=CC=C1,1682
DB00475,CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1,1683
DB08819,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\C(F)(F)COC1=CC=CC=C1,1684
DB01124,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,1685
DB02001,NC1=NC2=C(C(N)=N1)C(SC1=CC=C(C=C1)N1CCOCC1)=CC=C2,1686
DB06603,[H]\C(=C(\[H])C1=CC=C(CNCCC2=C(C)NC3=CC=CC=C23)C=C1)C(O)=NO,1687
DB08088,N#CC1=CC=C(\N=C2/O[C@@]([H])(C(F)(F)F)[C@]3([H])[C@](O)([H])CCN23)C(C)=C1Cl,1688
DB06594,COC1=CC2=C(C=CC=C2CCNC(C)=O)C=C1,1689
DB04105,CCCCCCCNC=O,1690
DB01541,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,1691
DB06984,[H][C@@]1(O)[C@]([H])(O)[C@]([H])(NCC2=CC=CC=C2)[C@@]([H])(SC)[C@]1([H])O,1692
DB08588,[H][C@@]1(N)CCCN(C1)C1=NC2=C(C=CC=C2)C(=O)N1CC1=C(C=CC=C1)C#N,1693
DB02585,NC(=N)C1=CC=C(CO)C=C1,1694
DB03597,[H][C@](N)(CCC(O)=N[C@@]([H])(CSCC1=CC=CC=C1I)C(O)=NCC(O)=O)C(O)=O,1695
DB03434,OS(=O)(=O)CCCN1CCOCC1,1696
DB02045,CCCCCN,1697
DB01452,[H][C@@]12C=C[C@H](OC(C)=O)[C@@H]3OC4=C(OC(C)=O)C=CC5=C4[C@]13CCN(C)[C@@H]2C5,1698
DB01085,CC[C@H]1[C@@H](CC2=CN=CN2C)COC1=O,1699
DB03865,NC(=[NH2+])C1=CC2=C(NC(=C2)C2=CC=CC(=C2O)C2=CC=CC=C2)C=C1Cl,1700
DB08023,CN(C1CCCCC1)C1=NC(=CC=N1)C1=CN=C2C=CC=CN12,1701
